Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2019-09-09,2019-10-08,2140, 19.59502202532788, 41933.347134201664
2019-09-10,2019-10-09,2157, 19.181287733102323, 41374.037640301714
2019-09-11,2019-10-10,2154, 19.312170805630554, 41598.415915328216
2019-09-12,2019-10-11,2137, 18.752633230386, 40074.37721333488
2019-09-13,2019-10-12,2132, 18.37451768992196, 39174.47171491361
2019-09-14,2019-10-13,2125, 18.59940338243511, 39523.73218767461
2019-09-15,2019-10-14,2128, 18.39230736751479, 39138.83007807147
2019-09-16,2019-10-15,2127, 18.260728135310156, 38840.5687438047
2019-09-17,2019-10-16,2146, 19.06359348320474, 40910.47161495737
2019-09-18,2019-10-17,2148, 18.601564662728478, 39956.16089554077
2019-09-19,2019-10-18,2118, 17.60729104040204, 37292.242423571515
2019-09-20,2019-10-19,2108, 17.34250284396802, 36557.99599508459
2019-09-21,2019-10-20,2120, 17.69877546772004, 37521.40399156648
2019-09-22,2019-10-21,2133, 17.51585569395625, 37361.32019520868
2019-09-23,2019-10-22,2141, 17.66028249976783, 37810.66483200293
2019-09-24,2019-10-23,2145, 17.32578314761662, 37163.804851637644
2019-09-25,2019-10-24,2141, 17.2821994026192, 37001.188921007706
2019-09-26,2019-10-25,2137, 17.234123870383858, 36829.3227110103
2019-09-27,2019-10-26,2125, 17.837212833158947, 37904.07727046276
2019-09-28,2019-10-27,2119, 17.47496589418836, 37029.45272978514
2019-09-29,2019-10-28,2108, 17.551839831839995, 36999.27836551871
2019-09-30,2019-10-29,2101, 17.39953989943592, 36556.43332871486
2019-10-01,2019-10-30,2096, 18.119123690308484, 37977.683254886586
2019-10-02,2019-10-31,2123, 17.888897215752174, 37978.12878904186
2019-10-03,2019-11-01,2136, 17.758418929676875, 37931.98283378981
2019-10-04,2019-11-02,2130, 17.715294888135645, 37733.57811172892
2019-10-05,2019-11-03,2121, 17.728447995824574, 37602.03819914392
2019-10-06,2019-11-04,2122, 17.151040342814202, 36394.507607451735
