Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2019-07-06,2019-08-04,7, 13.78520001318704, 96.49640009230929
2019-07-07,2019-08-05,7, 13.15499659577078, 92.08497617039546
2019-07-08,2019-08-06,7, 12.594413345065675, 88.16089341545973
2019-07-09,2019-08-07,7, 12.09063681126305, 84.63445767884134
2019-07-10,2019-08-08,7, 14.120746348794883, 98.84522444156418
2019-07-11,2019-08-09,7, 13.356451701586554, 93.49516191110588
2019-07-12,2019-08-10,7, 12.822193633523094, 89.75535543466165
2019-07-13,2019-08-11,9, 10.497819250746936, 94.48037325672243
2019-07-14,2019-08-12,8, 10.944134442180111, 87.55307553744089
2019-07-15,2019-08-13,7, 12.692838428982157, 88.8498690028751
2019-07-16,2019-08-14,10, 12.522915642170354, 125.22915642170354
2019-07-17,2019-08-15,11, 11.83692701060127, 130.20619711661396
2019-07-18,2019-08-16,7, 11.507616429263674, 80.55331500484571
2019-07-19,2019-08-17,7, 11.800701733208326, 82.60491213245828
2019-07-20,2019-08-18,6, 11.974665525367541, 71.84799315220525
2019-07-21,2019-08-19,7, 11.17104981653013, 78.19734871571092
2019-07-22,2019-08-20,9, 9.528484878481576, 85.75636390633419
2019-07-23,2019-08-21,12, 8.523682697225011, 102.28419236670014
2019-07-24,2019-08-22,11, 9.122364237223682, 100.3460066094605
2019-07-25,2019-08-23,13, 9.089719540688415, 118.1663540289494
2019-07-26,2019-08-24,15, 9.376029414395857, 140.64044121593787
2019-07-27,2019-08-25,16, 8.869167333598973, 141.90667733758357
2019-07-28,2019-08-26,15, 8.765053098459422, 131.47579647689133
2019-07-29,2019-08-27,16, 8.436068479500559, 134.97709567200894
2019-07-30,2019-08-28,14, 7.907679681998379, 110.7075155479773
2019-07-31,2019-08-29,16, 7.26036675667597, 116.16586810681552
2019-08-01,2019-08-30,15, 7.106426021362891, 106.59639032044336
2019-08-02,2019-08-31,15, 6.3365489081976705, 95.04823362296506
2019-08-03,2019-09-01,15, 6.240706838925358, 93.61060258388036
2019-08-04,2019-09-02,12, 6.584515358429637, 79.01418430115564
2019-08-05,2019-09-03,13, 7.116891000799972, 92.51958301039964
2019-08-06,2019-09-04,8, 11.269163158504469, 90.15330526803575
2019-08-07,2019-09-05,8, 11.19666768989527, 89.57334151916216
2019-08-08,2019-09-06,8, 10.632051779150023, 85.05641423320019
2019-08-09,2019-09-07,9, 9.467804923973306, 85.21024431575975
2019-08-10,2019-09-08,11, 8.608636572086608, 94.6950022929527
2019-08-11,2019-09-09,11, 8.703685048597082, 95.74053553456791
2019-08-12,2019-09-10,10, 9.1595217302366, 91.595217302366
2019-08-13,2019-09-11,11, 8.490649474120405, 93.39714421532446
2019-08-14,2019-09-12,11, 8.087401511537538, 88.96141662691291
2019-08-15,2019-09-13,11, 7.763905451076034, 85.40295996183637
2019-08-16,2019-09-14,11, 7.453349233032992, 81.98684156336292
2019-08-17,2019-09-15,10, 7.264090513201795, 72.64090513201795
2019-08-18,2019-09-16,10, 7.183883973641576, 71.83883973641576
